#name:Lewis et al., Mol Syst Biol 2010
#score:8.4
#weight:100%
#description:Spectral counting data based on <a href="http://www.ncbi.nlm.nih.gov/pubmed/20664636" target="_blank">Lewis et al., Mol Syst Biol 2010</a><br/><b>Interaction consistency score</b>: 8.4&nbsp<b>Coverage</b>: 20%
#organ:WHOLE_ORGANISM
#integrated:false
#
#internal_id	string_external_id	abundance_ppm	raw_spectral_count
#
4737199	511145.b2146	78.16376535289704	11805
4737202	511145.b2149	37.17424899202303	5722
4736975	511145.b1886	53.70271485850432	5571
4736977	511145.b1888	11.14719857407759	2835
4736976	511145.b1887	42.43848795071788	4462
4736342	511145.b1211	48.411505451402064	6323
4736346	511145.b1215	1242.4798595620923	70451
4735785	511145.b0610	95.92262659233728	3880
4736707	511145.b1614	6.369424912229546	1919
4736705	511145.b1612	59.500883489564345	24443
4736706	511145.b1613	31.432108430703376	2322
4736704	511145.b1611	170.2679827855074	27387
4737738	511145.b2735	280.074851446471	9419
4736338	511145.b1207	1281.2437884902174	160345
4735798	511145.b0623	2076.225965470095	89351
4737188	511145.b2133	22.629834902209243	3785
4735801	511145.b0628	159.33422049134023	12013
4735800	511145.b0627	182.30052668414325	2572
4736331	511145.b1200	54.46625651402638	5816
4736334	511145.b1203	280.6073388289804	37909
4737224	511145.b2171	704.045037855078	22986
4735836	511145.b0674	161.49317839475773	25387
4737978	511145.b3008	107.53494058934322	15932
4736364	511145.b1236	155.250769394556	16350
4736365	511145.b1237	12782.335675754712	422333
4736912	511145.b1823	12308.756901253666	493024
4736360	511145.b1232	18.007680086645603	1322
4735840	511145.b0678	230.71073926714402	24586
4735839	511145.b0677	623.1021731708843	123721
4738239	511145.b3298	6296.048029635233	223554
4738240	511145.b3299	2003.170607314126	5497
4735841	511145.b0679	75.32662681651624	6194
4738236	511145.b3295	2533.4794636463603	313559
4738235	511145.b3294	6757.609375074447	194944
4738238	511145.b3297	1194.6892281683663	53712
4738237	511145.b3296	7201.632744656604	439180
4736036	511145.b0888	326.3913080921375	26775
4736037	511145.b0889	820.1790498475842	38104
4736032	511145.b0884	975.6807282870229	19605
4736031	511145.b0882	9.790021445189808	2903
4736731	511145.b1638	50.50920746395819	3668
4736029	511145.b0880	641.868961272769	12120
4736730	511145.b1637	11.232374721177592	2045
4736728	511145.b1635	23.018904589458153	2049
4735849	511145.b0687	57.89137288812604	3981
4735848	511145.b0686	13.872301649586479	1167
4737987	511145.b3019	322.20605112290303	85940
4735846	511145.b0684	205.1323819555325	10474
4736355	511145.b1224	6.857902339642374	3654
4736352	511145.b1221	191.13780089759211	7297
4737982	511145.b3012	53.477892106600905	5891
4735845	511145.b0683	569.1554094297903	34047
4736921	511145.b1832	184.8146193231748	7105
4735842	511145.b0680	91.5568889298379	16844
4736920	511145.b1831	218.74904314095767	13089
4738228	511145.b3287	126.29357650336303	6234
4738229	511145.b3288	542.8410955521127	39554
4737208	511145.b2155	262.1091799908097	65849
4738230	511145.b3289	25.39151713276062	3790
4735850	511145.b0688	302.1398312854752	61334
4736003	511145.b0854	57.5299239574786	5949
4736735	511145.b1642	83.39399745943433	5774
4736734	511145.b1641	348.19834020064684	10156
4737540	511145.b2507	150.54168473592392	30376
4737541	511145.b2508	2222.015976770131	309452
4736562	511145.b1452	1216.2480762158812	151324
4736386	511145.b1260	1021.707441307328	74630
4736387	511145.b1261	199.93701049610414	17280
4737533	511145.b2500	41.74476102260941	3409
4736162	511145.b1018	75.15165800274121	8482
4737997	511145.b3029	741.8778379053954	7512
4736383	511145.b1257	139.01536431749244	8718
4735824	511145.b0651	281.4140283140445	22245
4739246	511145.b4407	76.46741634929553	1846
4736938	511145.b1849	291.1046145181483	32095
4735828	511145.b0655	602.7280356089319	59981
4737240	511145.b2187	57.56670953825668	1594
4739242	511145.b4401	791.5248953400253	61994
4736015	511145.b0866	227.07418543582924	4946
4736744	511145.b1651	100.56630239633326	4385
4737238	511145.b2185	6805.764684820541	190056
4736747	511145.b1654	680.2651365942608	26466
4737239	511145.b2186	172.69984446990216	22258
4736751	511145.b1658	110.23109688759955	23597
4736550	511145.b1440	96.37834138628048	15294
4736750	511145.b1657	266.8703774531999	25727
4736749	511145.b1656	89.38039887065281	7088
4736377	511145.b1251	1282.4319482631574	11442
4738009	511145.b3042	956.0724398111909	35047
4736012	511145.b0863	561.2669870316719	41122
4738008	511145.b3041	74.87292294429356	5852
4736009	511145.b0860	715.4260937701026	67584
4735834	511145.b0661	127.69219308337266	13661
4736369	511145.b1243	2968.109975424715	450362
4738003	511145.b3035	164.4837551308212	32659
4736946	511145.b1857	3652.609996135244	278323
4735833	511145.b0660	136.9757714331376	20489
4736943	511145.b1854	555.0023573878002	94101
4736367	511145.b1241	698.6259795428028	158484
4738004	511145.b3037	131.86157417004233	10097
4736948	511145.b1859	70.12048301230229	3380
4736149	511145.b1002	6.742659084655267	1559
4736941	511145.b1852	27.333765934062715	3758
4736150	511145.b1003	1251.0208584953425	53554
4736939	511145.b1850	2095.6990594462636	114020
4736151	511145.b1004	103.05467207817364	5723
4735613	511145.b0422	414.90999477938516	10152
4735617	511145.b0426	1096.118087696958	69890
4735244	511145.b0014	1932.7808546024519	353989
4735245	511145.b0015	318.3394511058971	31382
4735998	511145.b0849	124.64141843687247	3688
4735988	511145.b0839	34.659157887109224	5839
4735606	511145.b0415	2556.0688139908125	103942
4735607	511145.b0416	92.09599594766243	3611
4735252	511145.b0023	25142.748301344232	296492
4735255	511145.b0026	38.66266542198674	16263
4735258	511145.b0029	344.0807087558307	32475
4738979	511145.b4108	75.00790922937533	2175
4739161	511145.b4312	103.58159810436327	7624
4738993	511145.b4122	37.14561177273726	18158
4735631	511145.b0440	12978.404156539124	290827
4735632	511145.b0441	210.22479876700646	53293
4736906	511145.b1817	1593.596249206134	189053
4736305	511145.b1174	1021.1802339525701	33594
4735261	511145.b0032	783.4690773734628	98338
4735260	511145.b0031	41.323623924239136	5649
4735262	511145.b0033	433.1807303288291	132753
4735976	511145.b0827	38.0359814326451	4375
4735970	511145.b0821	92.89743785310864	10210
4735969	511145.b0820	1036.6601838409206	188512
4739171	511145.b4322	62.59477396861962	10980
4735623	511145.b0432	372.3591225175369	24474
4735968	511145.b0819	540.8351370695602	20211
4739177	511145.b4328	50.82198822377717	3954
4735630	511145.b0439	74.33046573431939	19454
4735628	511145.b0437	2506.0737240161525	98646
4735629	511145.b0438	685.3491005515339	121640
4735627	511145.b0436	4638.229695124912	747230
4736306	511145.b1175	867.3794533876126	84745
4735963	511145.b0814	140.37566458327947	6561
4735961	511145.b0812	1250.7675216602915	93736
4735960	511145.b0811	968.1278758534322	104264
4739000	511145.b4129	5.156906133950068	1361
4736318	511145.b1187	64.49787443756595	4799
4736320	511145.b1189	49.857098347575885	7317
4735958	511145.b0809	61.00456959259263	3452
4735781	511145.b0605	4209.74211770706	277074
4735783	511145.b0607	617.0336790793752	29881
4735782	511145.b0606	262.7441556950622	27390
4735949	511145.b0800	27.491039378109377	4230
4735950	511145.b0801	91.81491977713128	7760
4735954	511145.b0805	324.7215449955237	57987
4738715	511145.b3813	232.39597140872027	68663
4738714	511145.b3812	20.511461133761856	3192
4736328	511145.b1197	41.00562314072831	8005
4736329	511145.b1198	46.61479835352319	11586
4739194	511145.b4350	10.99280686152407	4707
4739195	511145.b4351	12.927139238384846	1561
4738705	511145.b3802	273.83380904350264	44047
4738706	511145.b3803	91.37645397629389	6437
4735599	511145.b0408	108.3846743798799	23521
4739199	511145.b4355	41.47671319239958	6954
4737265	511145.b2215	34.06257524803487	7093
4738733	511145.b3833	223.20378055126676	19054
4738731	511145.b3831	4969.947404905024	295565
4737270	511145.b2220	41.29386987981824	5787
4739212	511145.b4371	36.97870778852815	5218
4735239	511145.b0008	1266.5951842099485	180663
4735237	511145.b0006	61.45966094746569	4682
4739216	511145.b4375	163.08509794593212	27466
4735235	511145.b0004	1023.0082555434893	140133
4735233	511145.b0002	333.7093683147039	110782
4735234	511145.b0003	745.2499482930778	55404
4738729	511145.b3829	4122.949110971822	903049
4737509	511145.b2476	2130.3007229220366	213560
4737511	511145.b2478	572.1690797070389	47218
4737510	511145.b2477	110.90689040406711	10480
4737512	511145.b2479	42.66042476421397	1378
4739225	511145.b4384	611.8340467010129	67023
4739224	511145.b4383	879.0339343165147	160204
4735435	511145.b0220	650.7551768397647	37591
4739222	511145.b4381	220.5613490513028	21515
4735437	511145.b0222	210.36757460951617	7703
4739217	511145.b4376	2538.3091456033976	168664
4739047	511145.b4180	16.764502305267172	1393
4737513	511145.b2480	571.7626950454859	31012
4738744	511145.b3847	259.73385541080796	43108
4739232	511145.b4391	68.93500847325137	11962
4735684	511145.b0494	61.01017516480036	6528
4735685	511145.b0495	79.12996758332059	6099
4737528	511145.b2495	619.4586440956002	18733
4737531	511145.b2498	3732.5060378080434	238904
4738761	511145.b3870	588.8629992707856	98317
4738762	511145.b3871	829.1250086504415	132877
4735454	511145.b0243	54.250865926539284	6806
4735453	511145.b0242	213.8355495798981	25111
4735452	511145.b0241	262.5786086417809	27199
4735451	511145.b0240	82.77415953821532	1762
4738244	511145.b3303	11374.421994517903	752010
4738243	511145.b3302	6924.946678795869	78684
4738246	511145.b3305	7203.060952031661	436913
4738245	511145.b3304	12959.695953181632	269694
4738242	511145.b3301	13567.013849351742	735040
4738248	511145.b3307	7080.968216833354	79896
4738247	511145.b3306	7118.287832580564	328058
4738250	511145.b3309	7007.293279248164	277758
4738249	511145.b3308	3088.0710133321554	223024
4735449	511145.b0238	128.26750698345992	6267
4735448	511145.b0237	1374.023236536472	300833
4738756	511145.b3865	111.06615005687952	9711
4738757	511145.b3866	218.2133263892062	14018
4738755	511145.b3863	529.626938120289	113320
4738257	511145.b3316	3008.8640592522615	98752
4738256	511145.b3315	9418.548872983089	347970
4738255	511145.b3314	6281.083547899258	308389
4738254	511145.b3313	4960.900388952932	168948
4738253	511145.b3312	10328.349988909009	255496
4738252	511145.b3311	3566.11085123103	64097
4738251	511145.b3310	27525.59967794163	1043552
4738260	511145.b3319	7087.106902982693	367175
4738259	511145.b3318	1469.3640420715149	32092
4738258	511145.b3317	5940.773483743269	468193
4739009	511145.b4139	14.003244048644246	1968
4735659	511145.b0469	158.03082743392542	11974
4735653	511145.b0463	154.51628854579437	18788
4739012	511145.b4142	3045.5675862009953	138730
4739014	511145.b4144	406.4370105379121	14432
4739013	511145.b4143	4324.72020509571	627229
4735655	511145.b0465	126.7886454333225	35679
4738465	511145.b3536	9.26261875916542	975
4738775	511145.b3884	561.8104139151156	41032
4739017	511145.b4147	79.28086141310585	4148
4739308	511145.b4537	139.5621860290661	4709
4739024	511145.b4154	21.08177622967725	4053
4735643	511145.b0452	94.26974176664828	6022
4738473	511145.b3544	4170.088598611968	585896
4738470	511145.b3541	35.01319368671173	6831
4738469	511145.b3540	54.65286108745451	7401
4737894	511145.b2908	67.79221369828952	8509
4737890	511145.b2904	4470.074544171306	47559
4737889	511145.b2903	83.33660228327568	24109
4737891	511145.b2905	43.471713654611754	4210
4735674	511145.b0484	147.40715530058566	32024
4735670	511145.b0480	56.376864682943804	8142
4735478	511145.b0273	86.60992182780329	17105
4738481	511145.b3553	47.751895809952785	2630
4738487	511145.b3559	261.6025341948099	78252
4738488	511145.b3560	33.39452764350975	4442
4735667	511145.b0477	13.553460373474145	1895
4739044	511145.b4177	371.72667802192666	46009
4735661	511145.b0471	616.2981335671135	17164
4739042	511145.b4175	161.3014983062204	10504
4735664	511145.b0474	3339.22820728695	187696
4739041	511145.b4174	28.38494714943629	4485
4735663	511145.b0473	70.8799066997154	19035
