"EC1","EC2","EC3","EC4","Compound ID (KEGG)","Reaction ID (KEGG)","Reaction direction (KEGG)","Organism ID","Publication ID","Temperature","pH","KM (uM)","kcat (1/sec)"
2,7,8,7,3688,1625,-1,109,11868000,37,8.8,0.2,2.08
2,7,8,7,3688,1625,-1,111,2844200,37,8,72,"NaN"
2,7,8,7,3688,1625,-1,112,16788000,22,7.5,1.8,0.6
2,7,8,7,3688,1625,-1,6411,16788000,22,7.5,0.8,0.002
2,7,8,7,3688,1625,-1,11985,10903000,37,7,0.5,"NaN"
2,7,8,7,3688,1625,-1,541,11443000,37,7.8,7.9,"NaN"
2,7,8,7,3688,1625,-1,6,9070400,37,7,"NaN",1.67
2,7,8,7,3688,1625,-1,109,9484200,33,6,"NaN",0.0967
2,7,8,8,269,1800,-1,9,6088500,30,8,60,"NaN"
2,7,8,8,269,1800,-1,9,6271200,30,8.5,120,"NaN"
2,7,8,8,269,1800,-1,399,6286600,30,8.5,240,"NaN"
2,7,8,11,55,1802,1,9,8385000,30,8,22,"NaN"
2,7,8,11,55,1802,1,11,41587,37,8.5,2800,"NaN"
2,7,8,11,137,1802,-1,7,-6650,37,9,280,"NaN"
2,7,8,11,137,1802,-1,8,-6651,37,8.6,1300,"NaN"
2,7,8,11,137,1802,-1,8,18462,37,8.6,2500,"NaN"
2,7,8,11,137,1802,-1,8,2539100,37,7.5,60,"NaN"
2,7,8,11,137,1802,-1,9,1323000,37,8,210,"NaN"
2,7,8,11,137,1802,-1,9,3005300,30,8,80,"NaN"
2,7,8,11,137,1802,-1,9,8385000,30,8,66,"NaN"
2,7,8,11,137,1802,-1,11,41587,37,8.5,100,"NaN"
2,7,8,11,137,1802,-1,129,8740400,30,9,550,"NaN"
2,7,8,11,137,1802,-1,270,2840900,37,6.8,600,"NaN"
2,7,8,11,137,1802,-1,270,6093900,37,8.5,760,"NaN"
2,7,8,11,137,1802,-1,234,14563000,30,8,400,"NaN"
2,7,8,11,137,1802,-1,1022,16661000,37,8.5,300,"NaN"
2,7,8,11,137,1802,-1,1277,-6652,37,8.5,15,"NaN"
2,7,8,11,137,1802,-1,3910,8008000,"NaN","NaN",1000,"NaN"
2,7,8,11,269,1802,-1,7,8740400,37,9,36,"NaN"
2,7,8,11,269,1802,-1,8,-6651,37,8.6,9.5,"NaN"
2,7,8,11,269,1802,-1,8,2539100,37,7.5,210,"NaN"
2,7,8,11,269,1802,-1,9,9370300,"NaN","NaN",70,"NaN"
2,7,8,11,269,1802,-1,11,41587,37,8.5,180,"NaN"
2,7,8,11,269,1802,-1,270,6093900,37,8.5,18,"NaN"
2,7,8,11,269,1802,-1,234,14563000,30,8,10,"NaN"
2,7,8,11,269,1802,-1,3910,8008000,"NaN","NaN",160,"NaN"
2,7,8,12,513,4042,-1,109,12637000,"NaN","NaN",340,"NaN"
2,7,8,12,513,4042,-1,1369,14245000,"NaN","NaN",0.83,"NaN"
2,7,8,12,513,4042,-1,109,16141000,"NaN","NaN","NaN",0.233
2,7,8,13,105,5628,1,135,5939000,25,7.8,27,"NaN"
2,7,8,13,105,5629,1,135,5939000,25,7.8,27,"NaN"
2,7,8,13,105,5630,1,135,5939000,25,7.8,27,"NaN"
2,7,8,13,348,5628,-1,109,15131000,"NaN","NaN",160,5.33
2,7,8,13,348,5628,-1,109,18673000,"NaN","NaN","NaN",5.3
2,7,8,13,348,5629,-1,109,15131000,"NaN","NaN",160,5.33
2,7,8,13,348,5629,-1,109,18673000,"NaN","NaN","NaN",5.3
2,7,8,13,348,5630,-1,109,15131000,"NaN","NaN",160,5.33
2,7,8,13,348,5630,-1,109,18673000,"NaN","NaN","NaN",5.3
2,7,8,14,789,4083,-1,135,5908100,"NaN","NaN",100,"NaN"
2,7,8,15,110,1007,-1,9,6215200,"NaN",7.5,180,"NaN"
2,7,8,15,110,1007,-1,17,16665000,37,7.5,6.2,"NaN"
2,7,8,15,110,1007,-1,96,444450,37,"NaN",0.7,"NaN"
2,7,8,15,110,1007,-1,96,6215200,37,"NaN",1,"NaN"
2,7,8,15,110,1007,-1,128,2846500,37,7.6,16,"NaN"
2,7,8,15,110,1007,-1,3530,6447700,30,7.4,4.5,"NaN"
2,7,8,26,5775,5223,1,2301,1917800,30,9,7.8,"NaN"
2,7,8,26,5775,5223,1,230,17827000,"NaN","NaN","NaN",0.67
2,7,8,26,6510,5223,1,2301,1917800,30,9,0.9,"NaN"
2,7,9,1,2,206,-1,10,-6686,"NaN",8,36,"NaN"
2,7,9,1,2,206,-1,16,-6687,"NaN",8,23,"NaN"
2,7,9,1,2,206,-1,16,-6681,"NaN",8.3,9,"NaN"
2,7,9,1,2,206,-1,16,2988400,"NaN",7.4,42,"NaN"
2,7,9,1,2,206,-1,16,2988400,"NaN",8.1,82,"NaN"
2,7,9,1,2,206,-1,16,4719100,"NaN",7.5,15,"NaN"
2,7,9,1,2,206,-1,16,9038300,"NaN","NaN",47,"NaN"
2,7,9,1,2,206,-1,19,15795000,37,6,284,"NaN"
2,7,9,1,2,206,-1,212,-6684,"NaN",8,200,"NaN"
2,7,9,1,2,206,-1,1093,237180,"NaN",8.2,400,"NaN"
2,7,9,1,2,206,-1,1226,9038300,"NaN","NaN",25,"NaN"
2,7,9,1,2,206,-1,1424,237180,"NaN",6.8,4,"NaN"
2,7,9,1,2,206,-1,1236,237180,"NaN",6.7,50,"NaN"
2,7,9,1,2,206,-1,1236,9038300,"NaN","NaN",88,"NaN"
2,7,9,1,2,206,-1,4226,10593000,"NaN",7,32,"NaN"
2,7,9,1,2,206,-1,4228,8390400,"NaN","NaN",30,"NaN"
2,7,9,1,2,206,-1,9603,5144800,"NaN",6.8,100,"NaN"
2,7,9,1,2,206,-1,127,9653100,"NaN","NaN",600,"NaN"
2,7,9,1,2,206,-1,1372,16574000,70,"NaN",8000,"NaN"
2,7,9,1,9,206,-1,10,-6686,"NaN",8,430,"NaN"
2,7,9,1,9,206,-1,16,-6681,"NaN",8.3,500,"NaN"
2,7,9,1,9,206,-1,16,2988400,"NaN",8.1,380,"NaN"
2,7,9,1,9,206,-1,16,4719100,"NaN",7.5,1500,"NaN"
2,7,9,1,9,206,-1,16,9038300,"NaN","NaN",134,"NaN"
2,7,9,1,9,206,-1,212,-6684,"NaN",8,830,"NaN"
2,7,9,1,9,206,-1,1093,237180,"NaN","NaN",800,"NaN"
2,7,9,1,9,206,-1,1226,9038300,"NaN","NaN",118,"NaN"
2,7,9,1,9,206,-1,1424,237180,"NaN",6.8,1000,"NaN"
2,7,9,1,9,206,-1,1236,9038300,"NaN","NaN",256,"NaN"
2,7,9,1,9,206,-1,4226,10593000,"NaN",7,1800,"NaN"
2,7,9,1,9,206,-1,4228,8390400,"NaN","NaN",1.4,"NaN"
2,7,9,1,9,206,-1,9603,5144800,"NaN",6.8,600,"NaN"
2,7,9,1,13,206,1,16,-6681,"NaN",7.5,40,"NaN"
2,7,9,1,13,206,1,19,9507100,37,"NaN",100,"NaN"
2,7,9,1,13,206,1,19,15795000,37,6,91,"NaN"
2,7,9,1,13,206,1,19,15795000,37,7,47,"NaN"
2,7,9,1,13,206,1,212,-6684,"NaN",7.1,62,"NaN"
2,7,9,1,13,206,1,1093,237180,"NaN",6.5,60,"NaN"
2,7,9,1,13,206,1,4226,8390400,"NaN",7,29,"NaN"
2,7,9,1,13,206,1,9603,237180,55,6.7,80,"NaN"
2,7,9,1,13,206,1,127,9653100,"NaN","NaN",50,"NaN"
2,7,9,1,13,206,1,1372,16574000,70,"NaN",3500,"NaN"
2,7,9,1,20,206,1,19,8390400,37,"NaN",5,"NaN"
2,7,9,1,20,206,1,19,15795000,"NaN",7,20,"NaN"
2,7,9,1,20,206,1,19,15795000,37,6,2,"NaN"
2,7,9,1,20,206,1,212,-6684,"NaN",7.1,6,"NaN"
2,7,9,1,20,206,1,1093,237180,"NaN",6.5,1.6,"NaN"
2,7,9,1,20,206,1,1424,237180,"NaN",6.8,1.5,"NaN"
2,7,9,1,20,206,1,4226,10593000,"NaN",7,1.3,"NaN"
2,7,9,1,20,206,1,6627,-6681,"NaN",6.8,4,"NaN"
2,7,9,1,20,206,1,9603,237180,"NaN",6.7,15,"NaN"
2,7,9,1,20,206,1,9603,5144800,"NaN",6.8,3.5,"NaN"
2,7,9,1,20,206,1,127,9653100,"NaN","NaN",7.5,"NaN"
2,7,9,1,22,206,-1,10,-6686,"NaN",8,25,"NaN"
2,7,9,1,22,206,-1,16,-6681,"NaN",8.3,110,"NaN"
2,7,9,1,22,206,-1,16,2988400,"NaN",7.4,92,"NaN"
2,7,9,1,22,206,-1,16,2988400,"NaN",8.1,82,"NaN"
2,7,9,1,22,206,-1,16,4719100,"NaN",7.5,250,"NaN"
2,7,9,1,22,206,-1,16,9038300,"NaN","NaN",65,"NaN"
2,7,9,1,22,206,-1,19,15795000,37,6,"3.05E+05",10
2,7,9,1,22,206,-1,19,15795000,37,7,68,15
2,7,9,1,22,206,-1,212,-6684,"NaN",8,27,"NaN"
2,7,9,1,22,206,-1,1093,237180,"NaN",8.2,200,"NaN"
2,7,9,1,22,206,-1,1226,9038300,"NaN","NaN",59,"NaN"
2,7,9,1,22,206,-1,1424,237180,"NaN","NaN",100,"NaN"
2,7,9,1,22,206,-1,1236,9038300,"NaN","NaN",32,"NaN"
2,7,9,1,22,206,-1,4226,10593000,"NaN",7,75,"NaN"
2,7,9,1,22,206,-1,4228,8390400,"NaN","NaN",70,"NaN"
2,7,9,1,22,206,-1,9603,5144800,"NaN",6.8,80,"NaN"
2,7,9,1,22,206,-1,127,9653100,"NaN","NaN",300,"NaN"
2,7,9,1,22,206,-1,1372,16574000,70,"NaN",800,"NaN"
2,7,9,1,74,206,1,16,2988400,"NaN",7.4,46,"NaN"
2,7,9,1,74,206,1,16,4719100,"NaN",7.5,140,"NaN"
2,7,9,1,74,206,1,19,8390400,37,7,24,"NaN"
2,7,9,1,74,206,1,19,9507100,"NaN",6.3,21,"NaN"
2,7,9,1,74,206,1,19,15795000,37,5.8,20,"NaN"
2,7,9,1,74,206,1,19,15795000,37,6,30,87
2,7,9,1,74,206,1,212,-6684,"NaN",7.1,130,"NaN"
2,7,9,1,74,206,1,1093,237180,"NaN","NaN",100,"NaN"
2,7,9,1,74,206,1,4226,10593000,"NaN",7,33,"NaN"
2,7,9,1,74,206,1,127,9653100,"NaN","NaN",40,"NaN"
2,7,9,1,74,206,1,1372,16574000,55,"NaN",500,"NaN"
2,7,9,1,74,206,1,19,15795000,"NaN",5.8,"NaN",80
2,7,9,1,74,206,1,19,15795000,37,7,"NaN",53
2,7,9,2,2,199,-1,6,4319200,25,8,28,"NaN"
2,7,9,2,2,199,-1,136,11134000,80,8.4,390,1330
2,7,9,2,2,199,-1,1372,16574000,70,7,1000,"NaN"
2,7,9,2,9,199,1,6,4319200,23,6.8,10500,"NaN"
2,7,9,2,9,199,1,136,11134000,80,8.4,38400,11.9
2,7,9,2,20,199,1,136,11134000,80,8.4,1000,8.7
2,7,9,2,22,199,-1,6,4319200,25,8,83,"NaN"
2,7,9,2,22,199,-1,136,11134000,80,8.4,110,1570
2,7,9,2,22,199,-1,1372,16574000,70,7,400,0.683
2,7,9,2,74,199,1,136,11134000,80,8.4,400,12.6
2,7,9,3,2,3595,-1,4,10516000,"NaN","NaN",750,"NaN"
2,7,9,3,2,3595,-1,6,8144600,"NaN","NaN",900,"NaN"
2,7,9,3,2,3595,-1,241,9874800,37,7.8,1300,"NaN"
2,7,9,3,1528,3595,-1,6,9874800,37,7.8,20,"NaN"
2,7,9,3,1528,3595,-1,108,1557400,37,7.2,46,"NaN"
2,7,9,3,1528,3595,-1,241,9874800,37,7.8,25,"NaN"
2,7,10,1,2,2584,-1,7,16912000,"NaN","NaN",5,"NaN"
2,7,10,2,2,2584,-1,7,17145000,30,8,75,3.13
2,7,10,2,2,2584,-1,7,17264000,"NaN","NaN",90,"NaN"
2,7,10,2,2,2584,-1,7,18762000,"NaN","NaN",14,55
2,7,11,1,2,162,-1,9,238630,"NaN","NaN",5,"NaN"
2,7,11,1,2,162,-1,124,18271000,"NaN","NaN",640,0.00016
2,7,11,1,2,3632,-1,9,238630,"NaN","NaN",5,"NaN"
2,7,11,1,2,3632,-1,124,18271000,"NaN","NaN",640,0.00016
2,7,11,2,2,3449,-1,7,10748000,"NaN","NaN",6,"NaN"
2,7,11,2,2,3449,-1,7,10748000,30,7.3,13,"NaN"
2,7,11,2,2,3449,-1,7,15491000,30,7.4,7.7,4.7
2,7,11,2,2,3449,-1,8,10549000,37,"NaN",16,"NaN"
2,7,11,2,2,3449,-1,8,12573000,37,7.8,7,"NaN"
2,7,11,2,2,3449,-1,15,2322000,"NaN","NaN",26,"NaN"
2,7,11,2,2,3449,-1,96,-6235,"NaN","NaN",10,"NaN"
2,7,11,2,2,3449,-1,96,457680,"NaN","NaN",25,"NaN"
2,7,11,2,2,3449,-1,128,4339800,"NaN","NaN",20,"NaN"
2,7,11,2,2,3449,-1,8,12573000,37,7.8,34,"NaN"
2,7,11,2,2,3449,-1,128,3004800,"NaN","NaN","NaN",0.533
2,7,11,2,2,3449,-1,128,3700400,"NaN","NaN","NaN",0.512
2,7,11,3,2,4589,-1,8,666820,37,7.4,200,"NaN"
2,7,11,4,2,3516,-1,8,3178200,"NaN","NaN",4,"NaN"
2,7,11,4,2,3516,-1,11,2853800,"NaN","NaN",25,"NaN"
2,7,11,5,2,4401,-1,6,6329800,37,7.3,88,"NaN"
2,7,11,5,2,4401,-1,6,8702600,37,7.5,16,"NaN"
2,7,11,5,2,4401,-1,6,11259000,37,7.5,6.9,"NaN"
2,7,11,5,4125,4401,-1,6,6329800,37,7.3,0.35,"NaN"
2,7,11,5,4125,4401,-1,6,10626000,37,7.5,1.7,"NaN"
2,7,11,5,4125,4401,-1,6,11752000,37,7.5,0.78,"NaN"
2,7,11,7,2,4023,-1,3530,6309800,30,7.5,43,"NaN"
2,7,11,7,2,4023,-1,3530,9539700,30,7,160,"NaN"
2,7,11,7,2707,4023,-1,333,2549100,22,7.5,15,"NaN"
2,7,11,11,2,162,-1,4,17242000,37,7,17.4,19.6
2,7,11,12,2,162,-1,7,12934000,30,7.4,13.3,"NaN"
2,7,11,13,2,162,-1,7,17280000,37,7.4,9.3,"NaN"
2,7,11,14,2,2903,-1,7,15947000,30,7,10.6,"NaN"
2,7,11,14,2,2903,-1,128,690140,37,7.4,8,"NaN"
2,7,11,14,2,2903,-1,128,2844800,"NaN","NaN",2,"NaN"
2,7,11,14,2,2903,-1,128,2844800,25,7.5,5.2,"NaN"
2,7,11,14,2,2903,-1,128,3382600,25,7.5,3,"NaN"
2,7,11,14,2,2903,-1,128,7797500,30,7.5,7,"NaN"
2,7,11,14,2,2903,-1,3433,1425700,20,7.5,9,"NaN"
2,7,11,14,778,2903,-1,7,2844800,"NaN","NaN",4.4,"NaN"
2,7,11,14,778,2903,-1,7,15947000,30,7,1.9,1.2
2,7,11,14,778,2903,-1,128,2303400,"NaN",7.4,0.62,"NaN"
2,7,11,14,778,2903,-1,128,3382600,25,7.5,3,"NaN"
2,7,11,14,778,2903,-1,128,10413000,"NaN","NaN",6000,"NaN"
2,7,11,14,778,2903,-1,128,18340000,30,7.5,2.1,"NaN"
2,7,11,15,2,3274,-1,128,3036800,30,7.5,33,"NaN"
2,7,11,15,2,3274,-1,128,8394200,"NaN","NaN",90,"NaN"
2,7,11,15,2,3274,-1,128,8504900,30,7.5,22,"NaN"
2,7,11,15,2,3274,-1,128,16081000,23,7.8,17,0.0029
2,7,11,15,1141,3274,-1,128,3036800,30,7.5,0.25,"NaN"
2,7,11,17,2,162,-1,0,2176900,25,7.5,12,"NaN"
2,7,11,17,2,162,-1,8,2551700,"NaN","NaN",30,"NaN"
2,7,11,17,2,162,-1,8,16079000,"NaN","NaN",13,"NaN"
2,7,11,17,2,162,-1,8,16079000,30,7,14,"NaN"
2,7,11,17,2,2884,-1,0,2176900,25,7.5,12,"NaN"
2,7,11,17,2,2884,-1,8,2551700,"NaN","NaN",30,"NaN"
2,7,11,17,2,2884,-1,8,16079000,"NaN","NaN",13,"NaN"
2,7,11,17,2,2884,-1,8,16079000,30,7,14,"NaN"
2,7,11,17,759,2884,-1,0,2176900,25,7.5,4.9,"NaN"
2,7,11,18,2,3150,-1,0,3881400,"NaN","NaN",167,"NaN"
2,7,11,18,2,3150,-1,7,156360,25,7.5,121,"NaN"
2,7,11,18,2,3150,-1,8,2730600,30,7.5,73,"NaN"
2,7,11,18,2,3150,-1,11,3881400,"NaN","NaN",224,"NaN"
2,7,11,18,2,3150,-1,128,500700,30,8,175,"NaN"
2,7,11,18,2,3150,-1,128,2803300,"NaN","NaN",75,"NaN"
2,7,11,18,2,3150,-1,128,6934500,30,7,220,"NaN"
2,7,11,18,2,3150,-1,1391,6894800,24,7.3,50,"NaN"
2,7,11,18,1003,3150,-1,0,1748700,30,7.2,9.5,"NaN"
2,7,11,18,1003,3150,-1,7,156360,"NaN","NaN",18,"NaN"
2,7,11,18,1003,3150,-1,11,6547700,25,7.6,19,88
2,7,11,18,1003,3150,-1,128,6934500,30,7,20,"NaN"
2,7,11,18,1003,3150,-1,1391,6894800,24,7.3,5,"NaN"
2,7,11,18,1003,3150,-1,4,18202000,"NaN","NaN",4.3,"NaN"
2,7,11,18,1003,3150,-1,7,156360,25,7.5,"NaN",5.17
2,7,11,19,2,76,-1,0,3089800,"NaN",8.2,200,"NaN"
2,7,11,19,2,76,-1,0,4029100,"NaN","NaN",450,"NaN"
2,7,11,19,2,76,-1,0,14221000,"NaN","NaN",37,"NaN"
2,7,11,19,2,76,-1,4,6279600,"NaN","NaN",220,"NaN"
2,7,11,19,2,76,-1,8,7133000,"NaN","NaN",50,"NaN"
2,7,11,19,2,76,-1,9,6309200,"NaN","NaN",18,"NaN"
2,7,11,19,2,76,-1,11,447740,"NaN","NaN",25,"NaN"
2,7,11,19,2,76,-1,11,6279600,"NaN",8.2,500,"NaN"
2,7,11,19,2,76,-1,11,6417500,"NaN","NaN",400,"NaN"
2,7,11,19,2,76,-1,11,14221000,"NaN",7.5,240,"NaN"
2,7,11,19,2,76,-1,128,6777400,"NaN","NaN",220,"NaN"
2,7,11,19,2308,76,-1,0,-6229,"NaN","NaN",240,"NaN"
2,7,11,19,2308,76,-1,0,-6229,"NaN",7,20,"NaN"
2,7,11,19,2308,76,-1,0,3089800,"NaN","NaN",2.5,"NaN"
2,7,11,19,2308,76,-1,4,7601100,"NaN",8.2,190,"NaN"
2,7,11,19,2308,76,-1,4,8166600,"NaN",6.8,14,"NaN"
2,7,11,19,2308,76,-1,11,-6229,"NaN",7,370,"NaN"
2,7,11,19,2308,76,-1,11,6279600,"NaN",8.2,94,"NaN"
2,7,11,19,2308,76,-1,11,6358800,"NaN","NaN",270,"NaN"
2,7,11,19,2308,76,-1,11,7877200,"NaN","NaN",80,"NaN"
2,7,11,19,2308,76,-1,11,8218300,"NaN","NaN",27.6,57.1
2,7,11,19,2308,76,-1,11,14221000,"NaN","NaN",250,"NaN"
2,7,11,19,2308,76,-1,11,14221000,"NaN",7.5,10,"NaN"
2,7,11,19,2308,76,-1,11,14221000,"NaN",8.2,40,"NaN"
2,7,11,19,2308,76,-1,11,14221000,"NaN",7.5,140,"NaN"
2,7,11,19,2308,76,-1,128,14221000,"NaN",8.2,17,"NaN"
2,7,11,19,2308,76,-1,3154,7317400,"NaN",8.2,84,"NaN"
2,7,11,19,2308,76,-1,11,6279600,"NaN","NaN","NaN",104
2,7,11,21,2,162,-1,7,17462000,"NaN","NaN",3.2,0.0041
2,7,11,21,2,162,-1,7,18704000,"NaN","NaN",5.5,0.01386
2,7,11,21,2,162,-1,7,17655000,"NaN","NaN",0.8,"NaN"
2,7,11,21,2,162,-1,7,17655000,"NaN","NaN",0.2,"NaN"
2,7,11,21,2,162,-1,7,17655000,"NaN","NaN",1,"NaN"
2,7,11,21,2,162,-1,7,17655000,"NaN","NaN",2,"NaN"
2,7,11,21,2,162,-1,856,18704000,"NaN","NaN",6.4,0.01311
2,7,11,22,2,162,-1,7,18637000,30,7.5,17,0.28
2,7,11,23,2,4358,-1,4,1956300,"NaN","NaN",30,"NaN"
2,7,11,23,2,4358,-1,7,8417000,30,7.9,60,"NaN"
2,7,11,23,2,4358,-1,9,2657700,"NaN",7.8,27,"NaN"
2,7,11,24,2,162,-1,4,12898000,30,7,96,"NaN"
2,7,11,25,2,162,-1,7,16087000,22,7.5,20,0.26
2,7,11,27,2,3272,-1,8,6120200,"NaN","NaN",20,"NaN"
2,7,11,27,2,3272,-1,8,7907100,"NaN","NaN",30,"NaN"
2,7,11,27,1139,3272,-1,8,6120200,"NaN","NaN",0.09,"NaN"
2,7,11,27,1139,3272,-1,8,6312900,"NaN","NaN",0.045,"NaN"
2,7,11,27,1139,3272,-1,8,7907100,"NaN","NaN",0.3,"NaN"
2,7,11,28,2,2980,-1,0,3593800,37,7.5,200,"NaN"
2,7,11,30,2,162,-1,7,15710000,30,7.5,8.8,"NaN"
2,7,11,31,2,4555,-1,8,3308900,30,6.5,28,"NaN"
2,7,11,31,2,4555,-1,8,3689500,37,7.5,295,"NaN"
2,7,11,31,2,4555,-1,8,6699000,37,7.5,140,"NaN"
2,7,11,31,2,4555,-1,8,8645700,"NaN","NaN",46,"NaN"
2,7,12,1,2,162,-1,2160,12624000,"NaN","NaN",34,5.25
2,7,12,1,2,2584,-1,2160,12624000,"NaN","NaN",34,5.25
2,7,13,1,2,2625,-1,8,8454100,"NaN","NaN",0.25,"NaN"
2,7,13,1,2,2625,-1,9,1639800,"NaN","NaN",110,"NaN"
2,8,1,1,177,1931,-1,4,-6713,25,9.4,12500,"NaN"
2,8,1,1,177,1931,-1,4,7641100,37,6.5,610,"NaN"
2,8,1,1,177,1931,-1,6,10736000,2,8.6,17000,"NaN"
2,8,1,1,177,1931,-1,6,11997000,25,8.6,27000,"NaN"
2,8,1,1,177,1931,-1,8,6286500,"NaN","NaN",5700,"NaN"
2,8,1,1,177,1931,-1,21,15522000,25,"NaN",14000,"NaN"
2,8,1,1,177,1931,-1,23,3480300,17,8.5,30,"NaN"
2,8,1,1,177,1931,-1,95,6286500,"NaN","NaN",14200,"NaN"
2,8,1,1,177,1931,-1,128,3480300,"NaN","NaN",60,"NaN"
2,8,1,1,177,1931,-1,124,17697000,80,9,2100,"NaN"
2,8,1,1,177,1931,-1,1057,-6715,30,8.5,3000,"NaN"
2,8,1,1,177,1931,-1,1300,-6709,"NaN","NaN",300,"NaN"
2,8,1,1,177,1931,-1,1505,15470000,"NaN","NaN",13500,"NaN"
2,8,1,1,177,1931,-1,4276,-6710,40,9.5,1570,"NaN"
2,8,1,1,177,1931,-1,4985,-6715,30,8.5,6000,"NaN"
2,8,1,1,177,1931,-1,5116,-6715,30,8.5,2000,"NaN"
2,8,1,1,320,1931,-1,4,-6708,"NaN","NaN",8300,"NaN"
2,8,1,1,320,1931,-1,4,7641100,37,6.5,4580,"NaN"
2,8,1,1,320,1931,-1,6,10736000,2,8.6,78000,230
2,8,1,1,320,1931,-1,6,11997000,25,8.6,4600,"NaN"
2,8,1,1,320,1931,-1,7,16790000,30,5,3400,"NaN"
2,8,1,1,320,1931,-1,8,-6714,25,"NaN","2.36E+05","NaN"
2,8,1,1,320,1931,-1,8,6286500,"NaN","NaN",22700,"NaN"
2,8,1,1,320,1931,-1,21,-6709,25,7.3,1000,"NaN"
2,8,1,1,320,1931,-1,21,12483000,25,"NaN",7400,"NaN"
2,8,1,1,320,1931,-1,23,3480300,17,8.5,3200,"NaN"
2,8,1,1,320,1931,-1,95,6286500,"NaN","NaN",35700,"NaN"
2,8,1,1,320,1931,-1,128,1627600,"NaN","NaN",15900,"NaN"
2,8,1,1,320,1931,-1,128,6949000,25,8.5,4000,"NaN"
2,8,1,1,320,1931,-1,128,8132500,"NaN",7.5,3700,"NaN"
2,8,1,1,320,1931,-1,128,8535200,"NaN","NaN",9200,"NaN"
2,8,1,1,320,1931,-1,298,8535200,"NaN","NaN",7900,"NaN"
2,8,1,1,320,1931,-1,431,-6705,"NaN","NaN",26900,"NaN"
2,8,1,1,320,1931,-1,124,17697000,80,9,5700,"NaN"
2,8,1,1,320,1931,-1,1505,15470000,"NaN","NaN",19500,"NaN"
2,8,1,1,320,1931,-1,4276,-6710,40,9.5,530,"NaN"
2,8,1,1,320,1931,-1,234,12483000,"NaN",9,1100,10.7
2,8,1,1,320,1931,-1,234,12483000,"NaN",9,700,2.8
2,8,1,1,320,1931,-1,6,3553200,"NaN","NaN","NaN",260
2,8,1,1,320,1931,-1,234,12483000,"NaN",9,"NaN",4
2,8,1,2,320,3105,1,355,12420000,37,7.3,1700,"NaN"
2,8,1,2,957,3105,-1,6,4550800,37,9.55,8340,12.5
2,8,1,2,957,3105,-1,8,851910,"NaN","NaN",7700,"NaN"
2,8,1,2,957,3105,-1,8,7608200,"NaN",9.6,73000,"NaN"
2,8,1,2,957,3105,-1,8,8910300,"NaN","NaN",1200,"NaN"
2,8,1,2,957,3105,-1,128,8806100,30,8,4080,"NaN"
2,8,1,2,957,3105,-1,431,-6720,"NaN","NaN",7300,"NaN"
2,8,1,2,957,3105,-1,234,10951000,30,"NaN",72000,165
2,8,1,2,957,3105,-1,355,12420000,37,7.3,200,"NaN"
2,8,1,2,957,3105,-1,8,7608200,"NaN",9.55,"NaN",25
2,8,1,2,957,3105,-1,8,10507000,"NaN","NaN","NaN",1.03
2,8,1,2,957,3106,-1,6,4550800,37,9.55,8340,12.5
2,8,1,2,957,3106,-1,8,851910,"NaN","NaN",7700,"NaN"
2,8,1,2,957,3106,-1,8,7608200,"NaN",9.6,73000,"NaN"
2,8,1,2,957,3106,-1,8,8910300,"NaN","NaN",1200,"NaN"
2,8,1,2,957,3106,-1,128,8806100,30,8,4080,"NaN"
2,8,1,2,957,3106,-1,431,-6720,"NaN","NaN",7300,"NaN"
2,8,1,2,957,3106,-1,234,10951000,30,"NaN",72000,165
2,8,1,2,957,3106,-1,355,12420000,37,7.3,200,"NaN"
2,8,1,2,957,3106,-1,8,7608200,"NaN",9.55,"NaN",25
2,8,1,2,957,3106,-1,8,10507000,"NaN","NaN","NaN",1.03
2,8,1,3,51,1875,-1,9,6361000,37,8.1,890,"NaN"
2,8,1,3,320,1875,-1,9,6361000,37,8.1,2900,"NaN"
2,8,1,3,320,1875,-1,23,3480300,27,8.5,3200,"NaN"
2,8,1,4,97,3923,-1,6,4942500,37,7.5,260,"NaN"
2,8,1,4,97,3923,-1,6,5542000,37,7.8,1.6,"NaN"
2,8,1,4,97,3923,-1,109,4987400,37,7.8,1000,"NaN"
2,8,1,5,320,5072,-1,1326,-6723,37,9,156,"NaN"
2,8,1,5,320,5072,-1,5707,-6725,"NaN","NaN",100,"NaN"
2,8,1,5,320,5072,-1,6209,-6727,45,6,290,"NaN"
2,8,1,5,950,5072,-1,1326,-6723,37,9,1540,"NaN"
2,8,1,6,1909,1078,-1,6,8142400,"NaN",7.5,2,"NaN"
2,8,1,6,1909,1078,-1,234,11706000,37,8,30,0.00055
2,8,1,6,1909,1078,-1,3062,9211300,"NaN","NaN",1.6,"NaN"
2,8,1,6,1909,1078,-1,6,11687000,37,7.5,"NaN",13.9
2,8,1,6,1909,1078,-1,6,12472000,30,7.5,"NaN","1.42E-05"
2,8,1,6,1909,1078,-1,109,12472000,30,7.5,"NaN","5.00E-07"
2,8,1,7,97,7460,-1,227,8161500,"NaN","NaN",75,"NaN"
2,8,1,7,97,7460,-1,234,16456000,25,7.4,43,"NaN"
2,8,1,7,97,7460,-1,1819,17470000,37,8,5100,0.5
2,8,1,7,97,7460,-1,227,9813000,37,"NaN","NaN",0.1
2,8,2,1,53,1242,-1,7,3463200,37,"NaN",0.35,"NaN"
